2018020001_135,2018020001,135,8475172,Shooter
2018020001_137,2018020001,137,8477494,Winner
2018020001_137,2018020001,137,8475786,Loser
2018020001_139,2018020001,139,8475172,Winner
2018020001_139,2018020001,139,8480829,Loser
2018020001_140,2018020001,140,8473507,PlayerID
2018020001_141,2018020001,141,8475172,Shooter
2018020001_143,2018020001,143,8479318,Winner
2018020001_143,2018020001,143,8476479,Loser
2018020001_144,2018020001,144,8474589,Shooter
2018020001_146,2018020001,146,8476469,Winner
2018020001_146,2018020001,146,8479318,Loser
2018020001_147,2018020001,147,8476469,Shooter
2018020001_147,2018020001,147,8475883,Goalie
2018020001_148,2018020001,148,8476469,Hitter
2018020001_148,2018020001,148,8480943,Hittee
2018020001_149,2018020001,149,8480943,Hitter
2018020001_149,2018020001,149,8476422,Hittee
2018020001_150,2018020001,150,8477494,Shooter
2018020001_150,2018020001,150,8475883,Goalie
2018020001_152,2018020001,152,8477503,Winner
2018020001_152,2018020001,152,8475172,Loser
2018020001_153,2018020001,153,8476410,Blocker
2018020001_153,2018020001,153,8477476,Shooter
2018020001_154,2018020001,154,8474038,Hitter
2018020001_154,2018020001,154,8479458,Hittee
2018020001_155,2018020001,155,8477503,PenaltyOn
2018020001_155,2018020001,155,8475172,DrewBy
2018020001_156,2018020001,156,8476479,Winner
2018020001_156,2018020001,156,8475166,Loser
2018020001_157,2018020001,157,8476285,Blocker
2018020001_157,2018020001,157,8475166,Shooter
2018020001_158,2018020001,158,8476285,Blocker
2018020001_158,2018020001,158,8476853,Shooter
2018020001_159,2018020001,159,8477341,PenaltyOn
2018020001_160,2018020001,160,8480944,Winner
2018020001_160,2018020001,160,8480829,Loser
2018020001_161,2018020001,161,8480944,Shooter
2018020001_161,2018020001,161,8471679,Goalie
2018020001_163,2018020001,163,8475786,Winner
2018020001_163,2018020001,163,8477494,Loser
2018020001_164,2018020001,164,8475786,Hitter
2018020001_164,2018020001,164,8476443,Hittee
2018020001_165,2018020001,165,8476469,Shooter
2018020001_165,2018020001,165,8475883,Goalie
2018020001_166,2018020001,166,8476469,Hitter
2018020001_166,2018020001,166,8468493,Hittee
2018020001_167,2018020001,167,8477494,PlayerID
2018020001_168,2018020001,168,8476285,Hitter
2018020001_168,2018020001,168,8477341,Hittee
2018020001_169,2018020001,169,8475166,Shooter
2018020001_170,2018020001,170,8475166,Shooter
2018020001_170,2018020001,170,8471679,Goalie
2018020001_172,2018020001,172,8475166,Winner
2018020001_172,2018020001,172,8476479,Loser
